RhythmScore,AudioLoudness,VocalContent,AcousticQuality,InstrumentalScore,LivePerformanceLikelihood,MoodScore,TrackDurationMs,Energy,BeatsPerMinute
0.515311699,-10.74506682,0.066964998,0.358224375,1.07e-06,0.0243,0.14727769,220350.2884,0.967333333,80.72100889
0.796905462,-10.10152435,0.035354693,0.401160136,1.07e-06,0.223139741,0.0256,326237.005,0.352733333,96.28269674
0.543171078,-13.61640797,0.0235,0.200765152,0.113878005,0.116778434,0.938960259,242429.7512,0.208933333,136.1646805
0.392143126,-11.94707491,0.0235,5.36e-06,0.201478282,0.151477847,0.42723242,347315.7386,0.998133333,90.32011594
0.682661483,-4.76172817,0.0235,0.552268389,1.07e-06,0.104266635,0.584530188,275074.2571,0.1286,91.83307498
0.6871032,-9.002743178,0.026413991,0.206365962,0.155395934,0.117929825,0.521072795,309176.1932,0.078266667,119.6832086
0.621161056,-13.25607512,0.141511105,0.486552627,0.203132572,0.106279139,0.833293583,186473.6318,0.0522,114.9120498
0.770943363,-13.3475123,0.080339799,5.36e-06,0.186997821,0.0243,0.788107963,180995.5653,0.897933333,148.1448726
0.417876052,-16.10887494,0.099014018,0.567037129,1.07e-06,0.0243,0.399541665,129303.3887,0.861666667,120.4976787
0.476199768,-5.016123833,0.03169221,5.36e-06,1.07e-06,0.211379135,0.474183895,273547.9976,0.1984,110.5235306
0.784398203,-6.409393485,0.075316437,0.305288878,1.07e-06,0.321131995,0.535559362,261284.4825,0.2918,165.1690384
0.544007713,-11.25345228,0.21103475,0.119787184,0.008027142,0.141038911,0.861777515,321280.3575,0.717666667,114.5464643
0.55636561,-11.72389852,0.0235,0.126445894,0.376986941,0.419280388,0.518106947,294796.506,0.877866667,142.095116
0.526772504,-16.40911049,0.098548556,0.649511523,1.07e-06,0.0243,0.057587225,274130.5231,0.924666667,127.3671014
0.557356314,-12.3337239,0.225794064,0.210484848,1.07e-06,0.411790011,0.632842123,145310.0559,0.228266667,88.14451301
0.931855969,-18.65168206,0.036207596,0.02604156,1.07e-06,0.248045627,0.835832077,173985.2229,0.453333333,120.4339728
0.662686381,-1.52662469,0.198183171,0.103699205,0.092726601,0.160928168,0.298395807,317642.8397,0.318466667,122.0154461
0.13479738,-13.28208009,0.0235,0.623926456,0.315914154,0.11802955,0.63144179,133458.5643,0.1278,151.5802346
0.480923177,-11.13864883,0.136759466,0.276507898,0.177657397,0.226148034,0.34757613,235198.7481,0.1406,137.03576
0.817011208,-5.019827252,0.161919503,0.052944803,0.233624326,0.074240962,0.430406044,116443.7005,0.956066667,149.4956626
0.510736718,-12.55583526,0.081262094,0.185307298,1.07e-06,0.0243,0.798095774,223930.8906,0.6116,123.8505663
0.702954736,-5.366668717,0.101767585,0.396363764,1.07e-06,0.090999056,0.912464581,341837.4347,0.253,115.285087
0.705112498,-2.893654843,0.0235,0.026674437,1.07e-06,0.41771258,0.0256,226722.6574,0.6702,95.33963586
0.284755828,-4.722366077,0.081171137,0.237659236,0.051896325,0.132726927,0.372966287,236595.5171,0.515666667,141.7869605
0.564332721,-7.877780604,0.20509787,0.316021451,1.07e-06,0.166575316,0.77335611,217883.7174,0.224066667,77.04279259
0.604293272,-7.158658868,0.0235,0.040682791,0.081950021,0.240673793,0.19330414,243412.8744,0.978733333,123.7795344
0.555844395,-1.357,0.0235,0.438542799,0.513798492,0.140753166,0.277477239,252034.8964,0.941466667,75.9823604
0.800405186,-19.36388599,0.181252707,0.224481528,0.272590416,0.563655691,0.79988039,207388.1135,0.092266667,103.5728789
0.975,-8.591255856,0.121826774,5.36e-06,0.017261168,0.250507107,0.061766791,300237.48,0.729066667,122.0312636
0.449119506,-4.337130523,0.142137637,0.036725871,0.150286989,0.393058032,0.460458941,92680.39661,0.355133333,108.8596808
0.75929259,-11.75330311,0.0235,0.722317022,1.07e-06,0.115637324,0.56238561,63973.0,0.020466667,93.27614109
0.339737293,-7.730024642,0.046607997,0.406603374,0.111682256,0.0243,0.340913408,316018.6902,0.947266667,88.15389485
0.617285411,-11.43841528,0.05423691,0.530791031,0.247018873,0.08699058,0.169351967,142520.2596,0.1228,66.89761489
0.555724127,-11.68970973,0.137607342,0.271785381,0.239021926,0.322352695,0.445631711,239865.1248,0.1028,104.7090076
0.633492363,-10.42957002,0.130874424,0.316080006,1.07e-06,0.198993489,0.342982608,123984.9313,0.258266667,121.7855586
0.520280367,-9.930030307,0.061437872,5.36e-06,1.07e-06,0.180709345,0.642600745,260545.4016,0.4022,161.8349904
0.386247715,-7.643271465,0.081954795,5.36e-06,1.07e-06,0.285893857,0.502184698,334818.4276,0.3134,98.68909731
0.603756377,-10.30018489,0.074741317,0.342633471,1.07e-06,0.068857948,0.704409284,157729.4004,0.106133333,116.7269654
0.522924946,-11.18528182,0.057043732,0.776268797,0.213546366,0.083545167,0.544760976,232328.2907,0.207533333,132.4619342
0.975,-11.57299687,0.147904483,0.028582054,0.125111807,0.097644753,0.617863652,287517.3775,0.917133333,123.9938485
0.444407572,-4.833529265,0.151104803,0.509726705,0.268390136,0.385759056,0.336220979,327388.129,0.7124,82.84334121
0.77213178,-9.536453056,0.06955835,0.448275939,0.480113398,0.049384464,0.626613998,212581.6974,0.597333333,118.8368854
0.401730248,-3.160924334,0.066155996,0.494635679,0.214478121,0.047469536,0.542365251,248898.8764,0.992466667,102.0763206
0.233226746,-8.641020432,0.066034559,0.271798763,0.38614864,0.397715523,0.380620707,289270.4217,0.293533333,125.2564413
0.377719564,-6.68199943,0.139742396,0.222489189,1.07e-06,0.177639147,0.026306865,289750.833,0.818266667,137.5112605
0.497964745,-3.698915503,0.117618395,0.210348829,1.07e-06,0.154651771,0.790007433,259179.9823,0.421266667,67.79340554
0.518930451,-16.88230108,0.073933309,0.176509852,0.230968573,0.361580243,0.529952371,218306.3957,0.409466667,133.0750053
0.667242573,-4.587196796,0.189787054,0.422767535,0.586913743,0.320241038,0.673911226,350706.7058,0.243466667,138.182078
0.846978847,-13.69585664,0.030987548,5.36e-06,0.089075601,0.026819399,0.673371318,194473.5417,0.6938,159.0975132
0.707326251,-7.723059883,0.079053202,0.545697676,1.07e-06,0.0243,0.529465007,156636.726,0.559,95.53368947
0.368675972,-2.004100615,0.118223309,0.256809393,1.07e-06,0.297141019,0.740195547,258380.6349,0.683,131.3795381
0.725176482,-1.357,0.182554185,0.068131442,1.07e-06,0.177582997,0.830518818,341037.279,0.7088,101.8990164
0.94196355,-2.975106577,0.064872272,0.52198162,0.074365794,0.3030977,0.250055227,186041.4915,0.8702,103.0577199
0.659045215,-3.887740914,0.085928883,0.088850207,0.28380709,0.145783234,0.733589701,294284.6488,0.143066667,110.0364241
0.611980196,-7.257405341,0.0235,0.275210941,1.07e-06,0.295953859,0.435431986,291888.6645,0.675133333,83.93041003
0.700237481,-3.986351305,0.104590946,5.36e-06,1.07e-06,0.278212442,0.761327128,272254.1772,0.590866667,124.3739271
0.606761785,-2.603505554,0.091172222,0.233532879,1.07e-06,0.1770437,0.647299439,267971.7305,0.193133333,92.55844436
0.463095029,-10.79056651,0.180921954,0.143714278,1.07e-06,0.195714684,0.436193793,236201.7482,0.942533333,140.1998056
0.689673547,-1.357,0.0235,0.591884706,0.086012692,0.265031179,0.267686693,237039.1694,0.308333333,141.6701704
0.262354758,-8.036164283,0.0235,0.102158353,1.07e-06,0.246677289,0.710329414,210457.2385,0.322866667,116.7439109
0.65552732,-6.066304197,0.10670187,0.144323699,0.098444113,0.54623796,0.626713633,235138.164,0.206266667,90.21803326
0.816750195,-1.357,0.158630456,0.441452664,1.07e-06,0.0243,0.459690896,134713.9977,0.889333333,75.7525766
0.637829786,-5.140302718,0.132454881,0.338590214,0.176301968,0.19287133,0.96407669,188878.6719,0.289733333,104.7775942
0.634289008,-10.07319937,0.148733924,0.532506726,0.138956559,0.0243,0.137652887,247472.9064,0.4838,128.2182736
0.927935158,-1.357,0.050235995,0.188645943,0.197049213,0.229837406,0.504504974,292603.2782,0.500133333,116.7597097
0.442693609,-2.732812041,0.0235,0.24244049,1.07e-06,0.47664313,0.978,280806.6939,0.439066667,148.288299
0.576408504,-5.252287562,0.135818871,0.250367437,1.07e-06,0.033388721,0.041845298,236976.3751,0.899933333,127.7103825
0.431923991,-9.215854101,0.127579931,0.097372205,1.07e-06,0.080820543,0.502707215,329279.0847,0.682533333,139.5160793
0.731550166,-1.357,0.108340225,0.602542622,0.106810169,0.109808823,0.719586073,205909.4218,0.031,98.06555922
0.756447497,-16.32871226,0.081634117,5.36e-06,1.07e-06,0.345854346,0.716543012,241055.9658,0.3494,157.5732221
0.618179088,-12.84303035,0.134753152,5.36e-06,1.07e-06,0.319564237,0.48317515,244622.964,0.152333333,119.6846569
0.672504123,-3.450475675,0.055421068,0.146381067,0.261558226,0.0243,0.4445829,198055.3272,0.2208,150.9775912
0.321812535,-13.24572809,0.030409918,5.36e-06,0.275173483,0.211416726,0.517546717,351303.5409,0.986466667,109.2193954
0.743998672,-9.771645058,0.169854903,0.313229622,0.478226343,0.290174987,0.800522795,204348.7495,0.009066667,108.9186522
0.681815123,-14.74257032,0.0235,5.36e-06,1.07e-06,0.310187716,0.141131801,263484.2121,0.8158,116.4047263
0.59793232,-12.13391412,0.0235,0.313589619,0.680914293,0.254667269,0.442860128,216055.2569,0.2154,159.6087303
0.675658694,-7.826428982,0.133505642,0.504922057,1.07e-06,0.13078821,0.027394269,249762.3511,0.237066667,137.8361952
0.606875112,-3.759946009,0.0235,0.196009192,0.036448518,0.227354534,0.293786694,132841.1653,0.302466667,106.1341958
0.602910488,-11.96337699,0.081161476,0.307649147,0.055954417,0.121315966,0.546390011,297783.6595,0.069933333,76.2231134
0.559522922,-1.743507072,0.138855351,0.407793066,1.07e-06,0.524519083,0.280305909,291983.8116,0.677666667,105.2368886
0.386066179,-12.68260323,0.121095767,0.212746655,0.085339412,0.351897674,0.320767822,276261.1705,0.261866667,125.0582545
0.482935901,-18.00752938,0.0235,0.2171934,0.021705995,0.294020559,0.910797649,103706.1428,0.207666667,142.2410101
0.644692613,-1.357,0.135512182,0.582800394,0.398638256,0.164683641,0.276556551,368567.0087,0.754333333,96.58362725
0.44872953,-3.223985333,0.184021262,0.713174687,0.021075397,0.231130532,0.550123893,170641.2882,0.7416,102.7907546
0.705698486,-8.270109462,0.056203652,5.36e-06,0.241145733,0.316248953,0.762758141,144172.5194,0.502266667,84.61589632
0.960148498,-1.357,0.0235,5.36e-06,0.048844737,0.115220902,0.616582554,252363.607,0.837666667,131.366119
0.224899022,-7.890470869,0.142467602,0.146346317,1.07e-06,0.241385874,0.440041181,175287.4604,0.440133333,79.44731488
0.863575233,-11.79457709,0.156728211,0.177279704,0.042623559,0.342048118,0.69824408,380370.5946,0.1934,135.2775286
0.770077006,-8.928789116,0.192196739,0.659733161,1.07e-06,0.42554009,0.958028583,261687.3953,0.005,106.9205576
0.33488636,-2.73609303,0.043955056,0.49791525,0.169857756,0.172930458,0.709999787,202682.6612,0.852733333,135.5410508
0.643204647,-3.818047448,0.0235,5.36e-06,1.07e-06,0.0243,0.764940537,277422.5902,0.700866667,111.6736474
0.580198778,-1.357,0.146897416,0.173515198,1.07e-06,0.214627033,0.978,361500.3281,0.610266667,119.8268262
0.80943184,-12.75612883,0.100963571,5.36e-06,1.07e-06,0.211901663,0.92991622,180583.7425,0.562266667,170.1497601
0.703728738,-10.63188774,0.12919866,0.433278152,0.035139189,0.035575074,0.47153287,236125.4006,0.581733333,132.2595361
0.571652108,-1.739220205,0.09702889,0.995,0.429918153,0.0243,0.707815548,268362.649,0.7742,95.97914786
0.711798157,-16.96236359,0.191093127,0.755143837,0.273543551,0.289620738,0.633180935,351549.4185,0.0116,110.5894935
0.711940742,-8.192936873,0.1302529,5.36e-06,0.513171182,0.140817572,0.569271452,271603.6296,0.865533333,85.92430794
0.532601353,-8.210012655,0.0235,0.236983851,0.092234562,0.248260085,0.456427154,367978.4061,0.764466667,103.4863935
0.975,-2.729794573,0.142901209,0.231176264,0.214817124,0.0243,0.253411384,230750.6967,0.915466667,134.7048513
0.450862315,-10.97777099,0.0235,5.36e-06,1.07e-06,0.0243,0.686151206,288008.3952,0.847066667,134.0559159
0.693745062,-10.96638087,0.0235,0.016129477,0.158247371,0.232939786,0.548502538,327423.5843,0.9354,89.8410342
0.594349024,-8.856413966,0.111965349,0.500430935,1.07e-06,0.107240064,0.787133441,234662.6939,0.036,117.4230645
0.192083201,-9.998472359,0.118001041,0.195731524,0.323116363,0.454267109,0.515818102,190721.0965,0.478066667,152.7289347
0.509808067,-2.97761678,0.0235,0.339910114,1.07e-06,0.39019891,0.794570269,287483.3936,0.3254,139.2477197
0.615827421,-5.361722326,0.0235,0.284341792,0.266281466,0.319700749,0.281916557,249747.3584,0.424666667,129.9938572
0.805909611,-13.10410941,0.085755309,0.212463901,1.07e-06,0.534310937,0.403886797,270360.8854,0.164533333,86.54936005
0.742509017,-7.831722902,0.204458445,0.370192757,0.050594166,0.0243,0.290612302,92437.89223,0.947,116.0834119
0.610900491,-11.68892518,0.144353362,5.36e-06,1.07e-06,0.214747143,0.682395012,228238.6994,0.866533333,111.9143039
0.617619923,-6.86784799,0.125325225,0.024243762,1.07e-06,0.192018734,0.241094713,255016.5205,0.359466667,127.7484174
0.803919883,-9.375413233,0.081961236,0.160611463,1.07e-06,0.0243,0.839606544,154845.9835,0.862866667,128.9086035
0.574303244,-7.896611046,0.124391786,5.36e-06,0.212268138,0.197850965,0.573213353,210841.8673,0.465266667,130.9397652
0.701711751,-11.97314423,0.102699822,0.263476717,0.02361089,0.142420462,0.22914766,215316.4156,0.294,141.0875577
0.368603392,-13.43365809,0.072130604,0.276680806,1.07e-06,0.126172012,0.462593682,202315.7183,0.295533333,114.9410107
0.280144986,-6.775559618,0.080169182,5.36e-06,0.120927978,0.341364607,0.49389258,172187.9338,0.347066667,97.73641843
0.833760495,-8.482162978,0.083449038,0.213323487,0.032103322,0.378756324,0.758109635,149519.1325,0.366466667,153.9978567
0.438415561,-5.482994071,0.076258877,0.297171726,1.07e-06,0.251649568,0.09256504,233546.1848,0.864333333,121.3054554
0.315801923,-2.89090808,0.20710894,0.388312681,0.272960273,0.05299476,0.809535582,230367.6614,0.962866667,150.2596666
0.49379298,-12.64244056,0.083561074,5.36e-06,0.148655501,0.281301986,0.598099279,280865.4408,0.835333333,124.5430155
0.597604379,-10.93820848,0.093015995,0.047662763,1.07e-06,0.088807048,0.690435898,207657.5844,0.8812,83.42830568
0.657803648,-18.86328035,0.0235,0.270771517,1.07e-06,0.078119649,0.574432639,173399.5273,0.450133333,88.71745717
0.687975361,-4.472276084,0.11978039,0.215798223,0.244076344,0.0243,0.201561457,100965.0957,0.8424,53.08955032
0.632612052,-7.709253295,0.087205898,0.031908903,0.12286998,0.337723232,0.27782253,305155.7587,0.954666667,92.11516288
0.864575998,-15.60250077,0.111694011,0.464014983,1.07e-06,0.527295433,0.440784247,306157.0225,0.210933333,123.686694
0.449018986,-10.28931498,0.08499237,0.995,0.225174383,0.302867984,0.093639455,268785.1466,0.163133333,97.32466114
0.809677698,-13.73252844,0.0235,0.00844662,0.009707471,0.310851975,0.388845783,272376.696,0.9266,162.9216151
0.648342999,-12.60579301,0.122773225,0.161008954,1.07e-06,0.28862005,0.374880666,212335.3986,0.206733333,193.5657315
0.445061013,-8.134164263,0.0235,0.335749911,0.527940418,0.228242676,0.144832927,343412.5542,0.9466,91.84000604
0.688042769,-14.8995521,0.0235,0.52877225,0.027620032,0.30568864,0.922038496,142469.9825,0.035866667,108.4566768
0.535332392,-8.707688032,0.0235,0.170167639,1.07e-06,0.208767928,0.70394057,254733.712,0.550933333,108.5803004
0.975,-6.357803608,0.089879342,0.259701523,1.07e-06,0.140996538,0.754864379,149433.9105,0.92,88.31657885
0.70911085,-12.16386877,0.10434134,0.202118059,1.07e-06,0.226238722,0.155675617,217379.7868,0.289266667,85.80971313
0.455964878,-11.05637986,0.080109227,0.751125528,0.357758441,0.307177603,0.919743315,186403.7087,0.388266667,69.55199748
0.784579314,-7.315561444,0.0235,0.458949954,0.131040391,0.066813576,0.475404821,223286.2165,0.385133333,102.8947002
0.742956175,-5.249410406,0.071181207,5.36e-06,0.250226055,0.341127575,0.675792235,132168.0995,0.650066667,126.5240968
0.327536227,-8.872294407,0.0235,0.413990555,1.07e-06,0.0243,0.0256,225201.3645,0.9896,153.7243263
0.534911026,-2.709171038,0.045887096,0.673737681,0.392269395,0.14802596,0.175283056,318931.3491,0.5772,152.3157631
0.601441355,-4.32077681,0.207243991,0.321254046,0.272863246,0.027452536,0.392344241,239095.2326,0.9104,125.0992252
0.76353493,-10.82186794,0.175899932,0.213047495,1.07e-06,0.036529044,0.556433989,277570.0671,0.731333333,111.7820844
0.501282195,-1.357,0.0235,0.259401792,0.267840125,0.493847175,0.405634365,196987.2661,0.500066667,106.3088644
0.653268108,-13.22827419,0.0235,0.371746424,1.07e-06,0.178436842,0.308136812,199118.0925,0.110066667,137.3310419
0.516882498,-1.357,0.105302472,5.36e-06,0.183639334,0.070611292,0.861820518,244900.9681,0.728266667,149.735557
0.61231048,-1.357,0.0235,0.413569491,1.07e-06,0.176098699,0.302027843,200433.5902,0.656066667,115.7817684
0.477196955,-5.309565268,0.075435189,0.747752812,0.014896851,0.224930405,0.549957498,295139.334,0.3748,112.7746948
0.642670484,-5.540440983,0.082915384,0.624282228,0.533830453,0.056938598,0.126452932,229801.4632,0.656133333,130.4638264
0.673650266,-13.40236304,0.194388701,5.36e-06,0.192217046,0.38916284,0.430889278,236694.2915,0.660866667,89.99948507
0.598153461,-5.279314178,0.065151771,0.363704534,0.205399959,0.078227913,0.416591963,160953.0231,0.634133333,91.69474545
0.583439212,-10.32626578,0.0235,0.405012958,0.315109827,0.192296156,0.796487704,313682.5433,0.1756,143.2152073
0.718134434,-12.15445384,0.132043924,0.234394037,0.230320053,0.320391375,0.719086535,261984.1386,0.0628,95.33418074
0.527239578,-16.38799046,0.069348051,0.075826666,1.07e-06,0.175800893,0.692417631,301877.1794,0.433,99.19638386
0.458311571,-2.578481722,0.112536596,0.3174467,1.07e-06,0.191674682,0.268796074,206897.031,0.964,78.15591024
0.503241439,-8.020535565,0.066668733,0.090624691,1.07e-06,0.26820221,0.762019166,164512.7376,0.441333333,132.9290377
0.476046841,-10.28903441,0.112517979,0.363623348,0.010577737,0.0243,0.070115912,184374.8462,0.7956,134.7712957
0.803906492,-12.9123195,0.071876421,5.36e-06,1.07e-06,0.23376514,0.531638001,247884.1559,0.5088,125.0149393
0.767112104,-8.868061585,0.0235,0.509729904,0.048695186,0.0243,0.518901624,284680.705,0.3532,106.9290225
0.471461879,-11.1009395,0.0235,0.318656623,0.059202538,0.421808965,0.341157566,315867.8431,0.6862,94.00861267
0.814625968,-13.94775476,0.0235,0.593521881,0.365038367,0.486711015,0.0256,265253.7819,0.5568,141.252929
0.495861182,-3.521126733,0.0235,5.36e-06,1.07e-06,0.0243,0.6444959,300935.7353,0.975,155.3337177
0.643359256,-14.49179283,0.084459085,0.605828939,0.053729561,0.412009658,0.293572553,235220.3916,0.024866667,110.3124519
0.757571325,-11.38792215,0.0235,0.220719809,1.07e-06,0.0960052,0.424478799,348331.8916,0.5714,111.0350452
0.522484757,-17.02806091,0.124539312,0.13579096,0.142604432,0.042789607,0.504473025,189817.3047,0.851333333,155.0489502
0.654193789,-10.79750563,0.041394064,0.581683101,0.134972913,0.117796294,0.568671523,260941.4009,0.006133333,126.1041997
0.384603088,-10.99071905,0.122105053,0.388926907,0.286056074,0.565496437,0.703000993,210892.2959,0.165666667,110.3269505
0.870496079,-7.912461092,0.081648551,0.045872644,0.71802022,0.03281608,0.788454644,214141.7912,0.5488,99.75849482
0.101287175,-8.790616548,0.049947129,0.779258033,1.07e-06,0.0243,0.082250323,275957.612,0.5464,104.1544874
0.239247373,-9.332370893,0.058499243,5.36e-06,1.07e-06,0.0243,0.641578524,247781.8268,0.6834,141.4629958
0.351615803,-18.09491615,0.212097313,5.36e-06,1.07e-06,0.0243,0.50822204,143204.1896,0.775533333,185.595589
0.567302372,-11.44286606,0.131205504,0.328586501,1.07e-06,0.208983847,0.474793195,296649.8053,0.0392,114.7181371
0.467502281,-9.470011413,0.097489588,0.600254204,0.454691199,0.181059949,0.798037788,117354.3608,0.058933333,102.1016153
0.344901623,-5.571689238,0.14104835,5.36e-06,0.24135605,0.148507048,0.664622915,331190.799,0.6766,123.9832178
0.798658818,-6.717968955,0.0235,0.559682255,0.04605046,0.0243,0.932598394,352370.4006,0.674933333,104.774998
0.333886723,-8.254045605,0.054505253,5.36e-06,0.569616783,0.263593418,0.222520778,239067.2021,0.472,180.0404366
0.510071079,-2.53607518,0.0235,0.064063289,0.571675138,0.0243,0.386493798,252116.9717,0.761266667,138.7459408
0.442105066,-3.986431597,0.035940369,5.36e-06,0.124024819,0.212774544,0.386661209,345855.783,0.928733333,81.85570796
0.760506057,-5.608572865,0.034495842,0.620958135,0.098286668,0.18482034,0.659887087,202230.9104,0.053,112.7727163
0.429042927,-3.526417454,0.114514516,0.125350513,0.222727768,0.115260549,0.391133618,247479.0684,0.7802,112.6124093
0.649183769,-10.04870843,0.043382847,0.387795239,0.033096076,0.151226738,0.062061804,207106.7062,0.1244,128.9721244
0.38304516,-10.06355799,0.038941732,0.540696796,0.054691043,0.365620449,0.293553501,179301.2021,0.180866667,109.9821295
0.79737234,-13.63864425,0.0235,0.037700712,0.025667921,0.189668082,0.705464077,246215.2232,0.772533333,167.8722551
0.598370611,-11.8598785,0.137320267,0.113628083,0.478724382,0.0243,0.978,371686.6441,0.682333333,132.9528418
0.631990298,-12.92906271,0.054412466,0.37733492,1.07e-06,0.505131402,0.34916921,258149.7661,0.0622,106.2504999
0.648730426,-10.39484944,0.129886382,0.234585428,1.07e-06,0.279180967,0.705565684,206940.7141,0.081333333,150.7207191
0.559496241,-1.357,0.057475541,5.36e-06,1.07e-06,0.0243,0.527209774,369759.1261,0.961266667,118.1171098
0.509185164,-1.357,0.095179851,0.493572999,0.133092074,0.346326074,0.231551941,143178.0481,0.8576,84.41997022
0.887151889,-19.57417218,0.146188665,0.179192528,1.07e-06,0.330522484,0.380139095,228055.1904,0.3094,137.0069006
0.573730296,-7.928818566,0.0235,0.118174462,1.07e-06,0.321519987,0.111862381,213436.7206,0.719133333,130.8531004
0.702895712,-7.597725309,0.0235,0.463991091,1.07e-06,0.308567332,0.527094463,162621.9074,0.131733333,108.5274762
0.565817047,-16.74987188,0.0235,0.344036056,0.05790841,0.193475783,0.575089384,340921.3927,0.255133333,96.66460262
0.695233461,-1.357,0.0235,0.234756006,0.177446876,0.164744987,0.552832283,260178.3533,0.310066667,138.1225636
0.770836983,-5.22311222,0.075551462,5.36e-06,0.363612256,0.0243,0.720441508,271580.2925,0.548133333,150.1558405
0.8025535,-14.26871544,0.101120449,0.223805004,1.07e-06,0.0243,0.959685429,131616.9102,0.5518,113.9070932
0.719285805,-5.859124407,0.039124685,0.056608987,1.07e-06,0.0243,0.269676108,291702.3947,0.680333333,125.3894363
0.690242975,-16.07509426,0.124067374,5.36e-06,0.140426148,0.344903133,0.817123645,251082.4214,0.796866667,128.6532887
0.605192334,-11.43828009,0.12231761,0.087291834,1.07e-06,0.142385612,0.30164538,176585.4025,0.329066667,96.83840862
0.463040109,-9.968047576,0.109011292,5.36e-06,1.07e-06,0.197177505,0.273697804,302264.5049,0.683133333,139.8996414
0.529977921,-12.35589647,0.128489383,0.570568178,0.127391726,0.0243,0.978,281236.8024,0.721666667,196.1417965
0.629016255,-14.99155623,0.16080077,0.433498222,0.502294839,0.269895206,0.777371197,238514.7955,0.061,153.4154686
0.874620965,-10.14564568,0.130169419,0.52336444,1.07e-06,0.191321156,0.688280856,270344.9309,0.012266667,113.5059126
0.47669178,-12.08060156,0.167093478,5.36e-06,0.491448601,0.521452295,0.247108198,277529.7323,0.889933333,121.1195734
0.837854931,-7.856643803,0.0235,0.159184201,1.07e-06,0.216178559,0.472034992,297760.8382,0.839866667,111.9531954
0.545756482,-5.30303784,0.186726045,0.405599868,0.08720488,0.097824694,0.0256,326298.4131,0.875066667,109.545754
0.507860406,-8.451181789,0.062058854,0.063460194,0.292656358,0.29622042,0.672099924,177297.8021,0.63,123.240399
0.766426272,-10.29447989,0.094737694,0.12033814,0.283873368,0.276474449,0.612125878,399212.7608,0.036733333,103.2005852
0.719362607,-8.979695015,0.065813436,0.241185981,0.223603938,0.317470007,0.334637014,271530.9049,0.102933333,113.9869426
0.832085355,-5.985070209,0.056113441,0.333565827,0.453017994,0.173902282,0.477929552,197896.2114,0.9454,123.0283214
0.0769,-5.501312962,0.0235,0.264128476,1.07e-06,0.053291558,0.872834853,250028.6037,0.728733333,116.5735685
0.71745304,-2.220554077,0.152107239,0.020494227,0.03841103,0.368230873,0.153869608,127307.3053,0.283666667,81.41744864
0.75576088,-6.043417296,0.164552441,0.519981178,1.07e-06,0.0243,0.764027246,228741.5532,0.619533333,104.946956
0.605848935,-4.861401315,0.129392997,0.155779063,0.034826683,0.242674027,0.601040428,307050.4875,0.101533333,110.7633185
0.944376932,-9.310496053,0.029896905,0.695024493,1.07e-06,0.102104766,0.574967209,319929.3032,0.197466667,148.3493178
0.714630039,-11.35252373,0.041070429,0.14183815,0.004199713,0.155659779,0.501128616,281080.214,0.349066667,93.92776187
0.777225419,-4.371756569,0.036835558,0.225144643,1.07e-06,0.273088407,0.503738642,363852.2007,0.147733333,155.6512901
0.887134057,-3.118477961,0.124787812,0.254087826,0.24414667,0.281405796,0.640413813,220660.285,0.950266667,83.64563631
0.400892624,-10.7581256,0.055935658,0.123466819,0.420625998,0.474735353,0.332896414,262645.5961,0.6648,61.63613105
0.589675414,-4.619561335,0.0235,0.305524512,0.053697255,0.107208468,0.314817929,284178.5032,0.4592,90.89974429
0.594566679,-9.507901517,0.0235,0.286222998,0.222947553,0.030214374,0.201333685,111902.8971,0.626133333,149.2253033
0.56701612,-1.357,0.092861431,5.36e-06,1.07e-06,0.316818687,0.703506616,266844.4539,0.1744,132.920315
0.437031625,-4.703202861,0.107643727,0.031757967,0.093215116,0.0243,0.630782507,256249.2352,0.8636,121.1143535
0.611620962,-8.748034367,0.0235,0.81041109,0.095727322,0.0243,0.978,243385.8153,0.656666667,86.57545762
0.975,-9.02603389,0.06925772,5.36e-06,0.022748413,0.354298132,0.48198803,164245.3794,0.5418,116.0854954
0.870376799,-8.873419885,0.024359661,5.36e-06,1.07e-06,0.104524884,0.608306205,259052.4745,0.711466667,140.818581
0.975,-3.409418052,0.077406559,0.198146907,0.163171257,0.185107657,0.679498466,246946.1397,0.304133333,95.61876173
0.346592845,-12.78990583,0.11270607,0.054564446,1.07e-06,0.0243,0.639285279,253337.6677,0.601266667,129.0145126
0.202781139,-10.90637992,0.149005868,0.153858174,0.258169529,0.274940371,0.14226965,319203.14,0.887733333,150.9228396
0.529527224,-1.742027439,0.171384768,0.216837279,0.431708898,0.0243,0.447607288,364596.1273,0.906933333,146.3250898
0.640044303,-1.357,0.037778909,0.537371449,1.07e-06,0.180387355,0.525807933,352548.2193,0.515866667,127.6883512
0.886922284,-1.357,0.044499747,0.358999283,0.246108456,0.273260516,0.073689848,167686.4213,0.512733333,140.329469
0.178456997,-3.187058325,0.127494159,0.45804544,0.059579143,0.052243536,0.721929473,295173.2534,0.984333333,113.9993916
0.361156746,-11.27174409,0.0235,0.595861793,0.018389002,0.474631066,0.521952968,271083.1846,0.434333333,61.76461762
0.88675838,-3.529908219,0.04456231,0.279559225,0.085498139,0.205672107,0.599477748,268680.4544,0.550666667,112.6522498
0.605603753,-8.659268312,0.0235,0.740067222,0.353696641,0.43244179,0.0256,173917.3639,0.341533333,102.3420178
