AudioLoudness,VocalContent,InstrumentalScore,TrackDurationMs,MoodScore,LivePerformanceLikelihood,RhythmScore,BeatsPerMinute,AcousticQuality
-14.10790585,0.091967514,0.262363435,239715.8365,0.244267791,0.102713824,0.706900082,126.3325291,5.36e-06
-1.357,0.0235,1.07e-06,399974.1476,0.397205495,0.185737925,0.298541081,161.3248643,0.499420806
-7.637653647,0.037015612,1.07e-06,227814.4966,0.592503553,0.320178883,0.584418779,135.5307343,0.534145769
-11.18576051,0.125709133,0.054656073,334895.856,0.092688399,0.39278,0.275412977,189.3423351,0.572112367
-9.928582679,0.0235,0.151095869,206870.2416,0.276667384,0.101860801,0.710332985,105.5239585,0.45111596
-4.803737205,0.0235,0.420234378,361686.552,0.569766471,0.024848594,0.462316438,70.52595486,0.379805475
-2.824893312,0.059094615,0.030984699,203030.7531,0.465738953,0.162698752,0.642021493,152.1119949,0.23849042
-6.22442251,0.084002123,1.07e-06,237883.2081,0.0256,0.213627804,0.633628259,58.4348884,0.716385875
-9.632287818,0.0235,1.07e-06,298815.5775,0.35044261,0.055323029,0.567774954,81.99970866,0.161012024
-5.675684722,0.033405458,0.255354355,280866.326,0.276876298,0.316290318,0.459561111,166.228199,0.270045889
-13.35446905,0.155633426,0.287225628,289325.4391,0.366524347,0.153616667,0.641442827,150.3601852,0.205652129
-11.35272171,0.0235,0.117503104,316444.195,0.146202586,0.460005573,0.679836584,134.0126249,0.179338351
-9.669606782,0.024930203,1.07e-06,223595.5958,0.440294209,0.520955438,0.867746353,91.83446885,0.592980593
-4.726016885,0.163638475,0.20900732,396474.1362,0.26525448,0.136843499,0.83575883,110.9967272,5.36e-06
-4.32715158,0.082876144,1.07e-06,342144.848,0.768298336,0.104666851,0.696029272,157.1093177,0.044964871
-4.100268692,0.0235,1.07e-06,205067.4526,0.0256,0.495210608,0.744584341,149.1794643,5.36e-06
-11.1421407,0.149676139,0.215050504,111960.6802,0.709618398,0.0243,0.512884935,142.0787397,0.311029124
-5.132654635,0.0235,1.07e-06,260244.092,0.360636622,0.439450542,0.833919622,131.5109212,0.322975104
-8.192484173,0.067383071,0.237500722,272675.4533,0.912822007,0.109770601,0.866345801,121.0886288,0.41288615
-5.119759194,0.038594882,0.005837292,194197.624,0.144808502,0.047797114,0.615472474,157.6167206,0.286357952
-1.357,0.0235,0.407880428,163762.8811,0.563596792,0.057999763,0.831679594,117.5877863,5.36e-06
-1.357,0.02603295,1.07e-06,241171.6655,0.18076522,0.121213255,0.780693972,127.8118405,5.36e-06
-14.58441219,0.0235,1.07e-06,330162.9962,0.631311118,0.264146545,0.887422583,115.7512965,0.218855377
-12.59277072,0.042989999,0.050809089,288609.4136,0.289806858,0.395637282,0.582359688,89.75217732,0.293710132
-14.33026864,0.0235,1.07e-06,293898.4796,0.284717281,0.569809135,0.613355532,116.6321889,0.320162508
-4.104505313,0.062994566,1.07e-06,251687.7842,0.79947525,0.232445187,0.718945407,122.8339126,0.844887701
-6.09057612,0.053614353,0.24982092,245753.9989,0.978,0.223561025,0.813165127,100.7010491,5.36e-06
-11.88984158,0.037117113,1.07e-06,223879.4885,0.44181701,0.292032001,0.503815324,118.5090794,0.055438969
-6.354069007,0.0235,1.07e-06,277346.9507,0.621279711,0.196469166,0.827785407,155.1746681,0.282170039
-10.3140985,0.069056398,0.109427333,232672.6319,0.358763779,0.330802737,0.528073065,105.6377169,0.376156981
-5.060507213,0.06305712,1.07e-06,234730.9378,0.735210683,0.0243,0.679624445,103.4407988,0.381376461
-7.881270044,0.043798091,0.087652247,283883.9577,0.0256,0.19354469,0.315516848,102.6677033,0.865417327
-14.09115791,0.095865312,0.198609488,266169.4285,0.773993592,0.226116247,0.836491871,111.035134,0.102630803
-6.663508086,0.0235,0.005295459,188622.8022,0.581940203,0.213417324,0.839063387,174.4914323,5.36e-06
-8.683574886,0.101819943,0.106644526,386817.9461,0.644005798,0.313576725,0.507920054,137.07765,0.35396272
-9.877870404,0.129375356,0.084386519,181237.2735,0.946539839,0.277040779,0.549460296,128.8355241,0.37598131
-8.753251051,0.12031684,0.300864747,210081.9333,0.430004003,0.419631964,0.48342777,129.5077674,0.380293711
-1.357,0.195272215,0.756619502,250512.6055,0.124768446,0.269871683,0.391838519,140.9338212,0.335695491
-9.549900784,0.176665853,1.07e-06,195917.6213,0.779813195,0.159149907,0.48681769,112.0438958,5.36e-06
-6.675890969,0.035679109,0.331865476,326544.1254,0.503078398,0.30831754,0.553047654,187.6128014,5.36e-06
-5.438739011,0.193793395,1.07e-06,282098.2681,0.604511523,0.094057431,0.70650467,106.1418395,0.380874681
-5.432399195,0.114769379,0.365083228,328864.4811,0.472499007,0.235183585,0.644563695,93.92702652,0.30355381
-12.80782311,0.161174885,1.07e-06,310870.734,0.740581724,0.36026553,0.856280134,111.586404,0.427683751
-18.60187945,0.043956307,0.253849576,145526.4418,0.567721792,0.118449554,0.458951752,121.9924086,0.251646131
-5.713870706,0.082294257,0.098492522,255665.7602,0.323627643,0.040420474,0.393641325,148.3967824,0.313676589
-1.357,0.056975724,1.07e-06,128446.6424,0.669728885,0.138796527,0.519356773,101.4021689,0.204198942
-6.47982983,0.0235,0.004190224,326017.7053,0.388850778,0.165009012,0.671077901,123.1006207,0.398219513
-8.905461877,0.093816747,1.07e-06,261430.1154,0.380931173,0.313408084,0.570598535,103.644842,0.447531667
-11.47540403,0.09408743,1.07e-06,273742.9583,0.675401165,0.297752369,0.398679568,128.0217764,0.340006426
-9.728247363,0.161078809,0.23690351,238347.5007,0.458008872,0.283658482,0.647626072,139.6971965,0.331292712
-9.857346084,0.0235,0.025125413,258363.1632,0.608115772,0.0243,0.796069472,93.82486536,5.36e-06
-4.225079496,0.0235,0.18353719,220257.8718,0.557257444,0.437210347,0.975,165.8364893,0.078784237
-7.901433007,0.0235,0.073979374,152124.2147,0.978,0.059435448,0.675656086,119.2135527,0.322583868
-2.163322409,0.095147501,0.368767776,331869.9749,0.790178039,0.119759298,0.580901224,84.6469498,0.156335157
-10.61829201,0.17001082,0.242579264,243548.6096,0.478161913,0.269721311,0.480436336,112.1206619,0.339566167
-7.23729062,0.117490224,0.256953968,251547.1729,0.154111467,0.079013815,0.16056148,103.7391053,0.73854187
-19.92960097,0.0235,1.07e-06,223836.5063,0.0256,0.415438366,0.717804424,94.96426252,0.049713759
-13.24975123,0.103863247,1.07e-06,357328.8226,0.899445427,0.24678488,0.530272268,79.79000874,0.785011499
-3.555045544,0.0235,1.07e-06,272310.3698,0.473688018,0.086365902,0.731878083,104.0473951,0.050899415
-11.52168714,0.070006062,0.016601166,336879.4439,0.539507587,0.0243,0.608091324,90.05342083,0.134195094
-6.313357203,0.077712665,0.369917252,310022.506,0.764262118,0.0243,0.960877002,120.5151605,0.260577805
-8.725933969,0.238738884,0.222481999,194906.166,0.80596869,0.0243,0.706959013,138.3991347,0.185714109
-1.725639426,0.132719078,1.07e-06,227455.0259,0.654237472,0.091174782,0.545117441,121.2011936,0.251722694
-10.31357363,0.132704867,1.07e-06,371738.0981,0.753530852,0.524809147,0.638249456,131.531,0.405983217
-3.379589313,0.097358058,0.125598029,356724.5138,0.739904962,0.0243,0.629240428,115.216995,0.084119131
-16.33751715,0.163155254,0.101741282,397292.1542,0.619336942,0.319660612,0.564864973,101.2324257,5.36e-06
-10.48395141,0.07402408,1.07e-06,342281.1844,0.528030288,0.329073658,0.724087777,100.8076893,0.408403523
-1.357,0.130909154,0.029082212,205568.1683,0.0256,0.082358338,0.487512236,95.38534531,5.36e-06
-6.616341198,0.116523927,0.006628119,325828.9499,0.606537814,0.088669432,0.567718988,96.58562153,0.533642911
-13.55571468,0.092348307,1.07e-06,230183.2631,0.667901795,0.0243,0.726570265,154.0795427,0.190403494
-9.357712012,0.026467383,1.07e-06,352331.871,0.0256,0.175669001,0.91918058,141.1768994,0.434634585
-11.27609205,0.124592427,1.07e-06,249237.4966,0.715988619,0.046738995,0.39087305,72.8324136,0.39360189
-12.53303537,0.112381584,1.07e-06,278895.1241,0.74280584,0.127038092,0.574984776,146.7795345,0.362415523
-6.359899133,0.170497902,1.07e-06,245061.3309,0.46933195,0.0243,0.62300294,142.7061197,0.368659771
-8.259075873,0.099861589,0.025842198,249398.7334,0.568030972,0.174282274,0.727205089,130.4907366,0.741212573
-7.635486634,0.038484554,0.011639835,237784.6616,0.271494917,0.217005359,0.554227546,152.9790789,0.271142102
-1.357,0.124152187,1.07e-06,309650.325,0.303159778,0.07314987,0.555256007,124.1176705,0.454716496
-5.250136228,0.0235,0.259916375,285490.4043,0.454794776,0.088843793,0.375951687,129.8963816,0.385006815
-9.671067279,0.160177674,1.07e-06,173973.2345,0.677893797,0.298002963,0.630292919,50.16643539,5.36e-06
-5.458529231,0.0235,0.189680348,134909.2922,0.731616824,0.431876835,0.481041436,79.52938294,0.402792946
-6.569083304,0.085863991,1.07e-06,238009.3293,0.499689588,0.091454533,0.436105854,67.28794513,0.345470721
-1.357,0.066811291,0.141831438,180414.9101,0.687758892,0.104200676,0.527122865,118.4363984,0.605535668
-7.711809696,0.078747483,0.07430123,211744.6521,0.249778813,0.3818542,0.476379729,84.90776903,0.015400549
-8.695264712,0.276087033,0.370855791,171731.8072,0.978,0.0243,0.61715134,152.2393175,0.408803847
-12.64698698,0.106842599,0.215982774,202780.7736,0.978,0.04138621,0.541906102,97.16057509,0.310368712
-1.357,0.166039405,1.07e-06,226597.5752,0.261241742,0.0243,0.548967671,163.2975521,0.504548345
-15.2690368,0.110200737,0.172292152,329981.115,0.814221686,0.228228338,0.625498245,91.80633884,0.362871942
-18.00574488,0.040934089,0.337178729,196623.3282,0.523593858,0.0243,0.755872995,153.1846405,5.36e-06
-3.500797364,0.037616206,0.15695101,270757.1345,0.598291004,0.163395958,0.520484683,111.7234812,0.281029276
-15.97552566,0.102117359,0.266768557,202282.4368,0.622601842,0.311077004,0.388966141,136.054759,0.004567191
-4.220353349,0.052301921,0.011036661,185831.873,0.065980165,0.0243,0.806892999,125.4601102,0.293099855
-8.360332381,0.09641804,1.07e-06,143752.6196,0.0256,0.48268867,0.506336349,123.3307215,0.671113505
-3.666980292,0.0235,0.171188913,268521.9251,0.525532205,0.321847356,0.340313802,126.7057391,0.492754733
-19.51791007,0.0235,0.146999752,283653.4222,0.387164435,0.192799003,0.41693291,119.2709466,0.33646229
-3.047993326,0.217676804,1.07e-06,215017.7094,0.429701937,0.0243,0.80695579,149.351047,0.587197813
-12.93196147,0.06008607,0.116249197,206370.9355,0.330775136,0.309204814,0.59846763,85.70306531,5.36e-06
-3.903668227,0.123809881,0.074398332,475191.2681,0.507398406,0.25055897,0.366734864,133.6272456,0.091068111
-11.29326676,0.094800698,1.07e-06,250705.6958,0.741762808,0.0243,0.582556143,150.4376525,0.387916247
-14.12838651,0.179785497,1.07e-06,226992.3548,0.827158395,0.0243,0.563393896,117.698513,0.091083865
-11.86854917,0.211644299,0.041083501,280125.9509,0.802836824,0.0243,0.621289188,119.6023442,0.078019246
-10.31729925,0.147741117,0.259879862,273039.1685,0.386765644,0.286418648,0.711822037,142.4444516,0.399893731
-6.843758549,0.191704961,0.050868286,252790.3143,0.711167076,0.437726233,0.573306768,120.2748853,0.517014462
-1.357,0.11780235,0.03653534,272244.8302,0.686011687,0.160648847,0.340762121,135.6593189,5.36e-06
-7.782036905,0.149850804,0.172197017,251080.8575,0.378295329,0.078132727,0.411604489,120.7060241,0.582958585
-14.57047957,0.0235,1.07e-06,330014.9976,0.555959942,0.414087628,0.495673682,106.064519,0.39063967
-7.922527482,0.083667338,0.157398103,270855.7103,0.46587241,0.287442599,0.300767633,140.4889129,0.360729442
-13.14622482,0.156393607,0.00480788,248071.2428,0.594464209,0.129342638,0.637525422,159.3857468,0.065890497
-1.357,0.023800261,0.024537597,204365.4709,0.888746547,0.199867938,0.648805541,117.4590061,0.141472541
-2.805894763,0.072664534,0.023289503,200365.4838,0.432859798,0.13834272,0.587007935,105.3661357,5.36e-06
-17.30389487,0.107985551,0.136662473,122052.1798,0.26255983,0.10775757,0.688558762,98.84688073,0.284957696
-10.17984857,0.0235,0.04993573,335008.5237,0.165556124,0.035838293,0.578036222,108.9665855,0.698762605
-10.93244385,0.031714169,0.275000011,385123.3632,0.724582971,0.204174421,0.713640977,123.3591912,0.312485641
-5.337682206,0.087000497,0.123387368,232151.3099,0.44941084,0.335778555,0.60543712,139.8272832,0.663559894
-14.26029316,0.0235,0.099450141,336864.5312,0.620974866,0.159899302,0.586250354,124.5223031,0.266978436
-7.648656169,0.178548183,0.497333956,204064.0672,0.204599198,0.047954567,0.812499584,151.607686,0.441871805
-9.962760857,0.127323813,1.07e-06,308162.0152,0.617138449,0.183533797,0.490110909,147.3986147,5.36e-06
-8.756802036,0.188740146,0.111080727,254730.6585,0.693716829,0.144090738,0.665539082,114.0295996,0.128808579
-2.528083897,0.092519911,0.17593784,193298.4298,0.137666854,0.067281458,0.863636076,105.3340957,5.36e-06
-3.112833483,0.149457565,0.376952981,308181.7941,0.223074609,0.0243,0.625650063,96.9245847,0.093604571
-13.29770749,0.065503543,0.020057469,243035.432,0.893715085,0.286527044,0.488453954,151.4906978,0.144953346
-5.672064674,0.07906969,0.242949105,429468.7734,0.978,0.264722685,0.6504016,138.6170809,0.676415412
-7.646040449,0.164104342,0.064497187,316456.3193,0.978,0.2714722,0.306163015,109.0911843,0.476634601
-11.24065904,0.0235,0.037246836,186173.9778,0.168381748,0.0243,0.558234472,131.0622494,0.019964648
-8.664965101,0.093191328,0.089690046,257535.8829,0.636632282,0.182446227,0.358548361,92.01254399,0.501234963
-14.91708806,0.233281379,1.07e-06,182875.3555,0.421570556,0.460727624,0.354602009,112.7981329,5.36e-06
-14.78259054,0.137499284,1.07e-06,280031.4151,0.978,0.169006429,0.5086101,157.196426,0.255494069
-12.64590074,0.25706941,0.552418536,259455.5588,0.474411827,0.414728432,0.757906041,166.358935,0.650018602
-10.56400343,0.142798937,1.07e-06,372504.7799,0.785365435,0.273316833,0.75104134,81.04854473,0.146488978
-17.52869157,0.090827408,0.188770337,317195.3011,0.613101052,0.063044409,0.815326181,118.279755,5.36e-06
-16.59818682,0.049257425,0.237733447,334158.9094,0.957498232,0.12925077,0.96717432,98.14370995,0.271515737
-6.776503552,0.157988889,0.429459325,194505.27,0.050661335,0.082178187,0.512311364,176.2675776,0.570719285
-3.556702721,0.114589768,0.108515413,169468.0572,0.575998152,0.092755163,0.48450749,110.3706058,0.197494693
-5.823313088,0.114731102,0.039943353,280163.7471,0.28029622,0.25624704,0.859072333,160.3903567,0.03369877
-1.424663536,0.09664892,1.07e-06,229373.0442,0.520639307,0.394508543,0.667171651,119.8047585,0.483373822
-17.17698431,0.050800559,0.19413348,211110.5699,0.310721923,0.0243,0.975,106.2504389,0.253430403
-13.80113808,0.066449634,0.213603835,147774.329,0.75996075,0.196322094,0.670711859,174.5307729,0.276985762
-1.357,0.037732689,1.07e-06,208167.1136,0.425229221,0.255136999,0.541028118,157.8585353,0.047679741
-14.6010631,0.075166226,0.014818313,199447.4769,0.314679049,0.295029899,0.601610474,137.8194252,0.486713729
-6.628103437,0.160615357,0.499446914,229911.4405,0.134537913,0.235023355,0.393539819,82.52683719,5.36e-06
-14.09561111,0.100903001,0.246174773,153632.5243,0.881692858,0.143258157,0.712175594,141.2340466,0.253838399
-6.922092001,0.044260864,1.07e-06,297257.3245,0.088220731,0.237591621,0.655820641,147.1398178,0.995
-5.88641605,0.0235,0.109575927,212341.3591,0.466921561,0.216053016,0.681543803,86.72555469,5.36e-06
-13.8526876,0.115145917,1.07e-06,264355.5132,0.398536622,0.105355054,0.603947685,83.57378013,0.29094668
-3.065041669,0.144486379,0.454161373,415808.5217,0.635341349,0.124466158,0.243167721,118.3392965,0.037966625
-15.38086677,0.03534882,0.135202345,268008.4645,0.231270014,0.0243,0.19472552,99.90826017,0.259345349
-9.8826977,0.092257407,1.07e-06,278643.0028,0.64588126,0.235763036,0.649660449,97.28060401,0.049697267
-18.08552292,0.094117539,1.07e-06,244962.3178,0.589947711,0.084739556,0.775594584,114.8782212,5.36e-06
-9.327299796,0.073659246,1.07e-06,253266.6811,0.300219162,0.072151591,0.840627467,87.91604041,0.067095998
-3.698428304,0.0235,0.385902819,176355.9796,0.361497756,0.156312186,0.287238058,76.11999135,0.143810052
-9.275579293,0.035959701,1.07e-06,225056.9144,0.63183523,0.099118846,0.425010402,156.5333309,0.264425252
-1.357,0.093431528,0.201982996,200557.464,0.335283149,0.0243,0.650503726,141.3822038,0.408157748
-16.53529217,0.122542942,0.058743502,206501.1063,0.651553601,0.0243,0.423805078,115.7447223,0.27166591
-3.062946711,0.036445761,0.238440927,220865.4275,0.307242714,0.0243,0.840341454,95.09344246,0.197527296
-2.023260658,0.150444543,1.07e-06,166289.6568,0.084139141,0.172732369,0.157188157,95.57540836,0.137393538
-1.357,0.072354502,0.143758721,311379.9391,0.0256,0.115590423,0.612049997,128.3112958,0.335386839
-8.850961828,0.0235,1.07e-06,261917.0326,0.7226348,0.272661597,0.759579672,104.2605564,0.421664776
-13.58021978,0.028578051,0.002738607,223393.6664,0.543220881,0.17828069,0.890960136,162.2777194,5.36e-06
-11.14484083,0.0235,0.276540938,177647.5355,0.671754182,0.0243,0.343837875,115.457168,5.36e-06
-4.875976079,0.0235,0.323889213,226890.8705,0.68465695,0.273772654,0.689854938,128.3635063,0.537813956
-5.857009245,0.119994389,0.444927942,196531.0753,0.555025038,0.0243,0.594487063,99.71555457,0.484908225
-4.804750337,0.0235,0.130307801,272311.3498,0.264956407,0.248442109,0.8200816,84.15428797,0.449869757
-8.807356636,0.0235,0.064162339,202822.7126,0.356553195,0.544160392,0.07960903,121.0130006,0.125481919
-5.945128744,0.0235,1.07e-06,203931.5665,0.280521695,0.174007505,0.411401238,160.6212555,5.36e-06
-19.84514026,0.0235,0.026595911,297812.0681,0.733166244,0.389089129,0.797800077,144.1337399,5.36e-06
-8.466710603,0.121941801,1.07e-06,373435.8945,0.567615978,0.366019615,0.698829907,101.298984,0.360180824
-15.15702922,0.116287226,1.07e-06,303466.5534,0.425444101,0.0243,0.644600583,83.93576076,0.311353524
-3.950041385,0.0235,1.07e-06,227206.054,0.452560982,0.305467289,0.586675501,119.6167416,5.36e-06
-1.357,0.023652685,1.07e-06,387387.784,0.098836368,0.358192256,0.588375643,103.4846423,0.262392507
-4.885180767,0.0235,0.228198663,349770.7715,0.71063444,0.102055348,0.602454424,150.6272061,0.706646901
-7.022413885,0.037005339,1.07e-06,211388.5965,0.365036053,0.306106026,0.507550461,114.2036864,0.161293701
-15.20783039,0.093210552,1.07e-06,316535.1772,0.752462763,0.170241417,0.581800125,76.73874253,0.229599499
-2.291453583,0.16517469,1.07e-06,182771.3321,0.0256,0.14083256,0.487292901,125.1608269,0.128870557
-11.63397544,0.087629879,0.290450105,217706.6517,0.363838754,0.349173618,0.698359063,80.49064457,0.355888797
-2.596144203,0.0235,0.107128952,226169.5976,0.849865755,0.138344535,0.589142028,96.15781215,5.36e-06
-12.28305833,0.075705674,1.07e-06,119111.8358,0.38538623,0.292125278,0.624333068,125.0227898,0.288885158
-3.93142157,0.044496906,0.089523849,318483.0018,0.978,0.097870602,0.895994264,78.62638032,0.178209205
-10.58186987,0.0235,0.19900533,285120.2318,0.731632537,0.118703473,0.500887591,143.1845673,5.36e-06
-13.41172308,0.148277172,0.21801781,305294.5027,0.476171971,0.130235081,0.35254815,132.3208294,5.36e-06
-4.993318996,0.225240922,0.149474567,220977.6405,0.774116177,0.14612512,0.604762655,120.1605065,0.1769646
-5.567249335,0.107058598,0.352141829,277861.2441,0.661492963,0.0243,0.589800715,133.5519574,0.661723397
-12.28878004,0.083263579,0.099413812,177507.5413,0.352608385,0.0243,0.819793886,133.1854185,5.36e-06
-5.466455366,0.0235,0.094911483,306023.1543,0.307594553,0.0243,0.383124598,94.53500429,5.36e-06
-9.049449506,0.085812427,0.32902175,362323.3905,0.506764439,0.0243,0.470907517,69.76863293,0.410595061
-1.695685191,0.07749267,0.411467302,141515.0182,0.839934109,0.136603251,0.766212507,121.9995556,0.412100019
-18.45674833,0.027470547,0.340445674,152526.11,0.505695213,0.459112662,0.918438426,137.436901,0.333958906
-4.098506614,0.0235,0.092165232,276970.4609,0.456025788,0.264608388,0.200990807,105.8782109,0.510598716
-13.81617777,0.137256525,0.073989768,170742.3326,0.966310207,0.277808838,0.568108844,113.717438,5.36e-06
-11.23491046,0.133802576,0.548648614,270747.0781,0.089756989,0.155824422,0.472068208,113.8242097,0.246618337
-4.550032054,0.118532076,0.109337351,263991.5938,0.572073995,0.407034624,0.975,62.38986103,5.36e-06
-2.970536774,0.220299942,0.38873946,247630.5956,0.963765221,0.355142498,0.81775487,120.4500304,5.36e-06
-3.088783227,0.038939682,0.348232752,204788.8547,0.467699591,0.314829284,0.532657497,111.3290486,5.36e-06
-3.855431771,0.053645523,1.07e-06,278431.2724,0.697627651,0.190720484,0.534967345,125.9687609,0.299398325
-11.48514229,0.137927233,0.145628658,205125.676,0.978,0.158274128,0.823339534,85.50437571,0.27297453
-11.14447833,0.141919119,0.097701791,197377.3149,0.978,0.371921321,0.471753282,125.6316358,0.256394194
-10.28883461,0.08171786,0.216178724,307643.2484,0.522119551,0.120134329,0.270618591,150.5636732,5.36e-06
-8.45275832,0.105948072,0.475065234,241270.7144,0.41673747,0.0243,0.429865769,99.8830438,0.214712525
-7.98796994,0.125223461,0.650199312,194478.1894,0.613206564,0.345197378,0.804354851,88.51466019,0.530603388
-3.559257287,0.069028667,0.028165663,159736.9023,0.931727118,0.0243,0.565365214,131.5375575,0.501054404
-1.440633843,0.161536524,0.057640155,313079.9442,0.271542499,0.169554941,0.67180233,115.7955683,5.36e-06
-10.31956567,0.064299705,0.233119228,231583.1261,0.445035023,0.0243,0.37388698,149.9395595,0.416622478
-1.695519154,0.0235,0.299550854,323623.8744,0.0256,0.243945158,0.61888298,123.6497805,0.597285791
-11.46281821,0.034827175,0.010548612,189530.8124,0.506713958,0.111492206,0.757011617,180.6255957,5.36e-06
-11.15641177,0.049765048,0.449024946,250416.3873,0.414160086,0.122135802,0.516302383,98.89331881,5.36e-06
-12.71695496,0.050752832,1.07e-06,237899.7791,0.650227959,0.262262969,0.427337591,127.3381542,0.227633999
-12.57329606,0.119063226,0.216209786,302792.029,0.66706211,0.049779782,0.520832555,84.33194915,5.36e-06
-1.644912595,0.088321904,0.274560774,125339.0397,0.7337166,0.184748205,0.790747352,136.7359248,0.642567017
-12.93859442,0.052785212,1.07e-06,137451.2494,0.168026938,0.231447062,0.84312183,153.1903901,0.40513554
-10.75364105,0.105684206,0.299676782,250084.92,0.434102028,0.0243,0.689765901,150.7840656,0.316499601
-7.587222888,0.096705812,1.07e-06,253554.0111,0.586952514,0.061966112,0.571737774,110.8222174,0.521426691
-9.649688857,0.0235,0.428340655,344604.0806,0.633598023,0.150398881,0.490699802,159.5875836,0.586995315
-13.19917864,0.0235,0.186721581,227083.707,0.823343762,0.339521533,0.49115577,155.062403,0.263124372
-16.50187659,0.0235,1.07e-06,146677.473,0.66462667,0.0243,0.601697233,93.59847621,0.025000587
-9.819385421,0.05095917,0.596294921,310468.7648,0.630891259,0.331965085,0.343881866,131.2159299,0.12529183
-6.783965711,0.121063535,0.064849536,260090.9397,0.71509481,0.320577591,0.377338997,95.46952773,0.376367799
-9.929117242,0.220500072,1.07e-06,210821.5718,0.643803947,0.300494084,0.767826834,181.4505951,0.196997321
-15.47749117,0.03605379,0.635022523,246319.0593,0.886151334,0.222543905,0.663341787,111.7334819,0.060979663
-8.94805251,0.0235,0.025740087,237057.458,0.779323119,0.237715708,0.793423177,133.2181603,0.45490842
-15.30356019,0.0235,0.078159925,259518.291,0.856148584,0.469100459,0.456116499,152.6679977,0.160167719
-2.464086987,0.075734598,0.101985886,351947.7951,0.978,0.0243,0.484702182,102.0466621,0.473280015
-12.18118701,0.084722671,0.079177137,280937.948,0.083882147,0.0243,0.605398071,95.19313174,0.112523609
-8.773814751,0.0235,0.021638311,227451.6016,0.843472482,0.567577084,0.629852239,100.3483696,0.39251355
-24.12361779,0.131298023,1.07e-06,260621.4143,0.594188122,0.125745706,0.458904852,121.7945153,0.164577839
-8.914332507,0.154433899,0.256221256,189728.9026,0.262248334,0.139193902,0.794479215,152.1848196,0.419578316
-9.335797555,0.126301844,1.07e-06,245409.1752,0.152059814,0.07243121,0.844956448,62.3484797,5.36e-06
-1.357,0.0235,1.07e-06,209723.3123,0.886697954,0.150820162,0.643908384,128.5271978,0.057528238
-13.60550708,0.0235,0.437949373,394203.0055,0.0256,0.171732281,0.488708891,144.5483039,0.445518844
-1.357,0.195223307,0.336323448,339148.9913,0.757407852,0.296805696,0.819225835,124.8906965,0.094055876
-14.96641911,0.17193443,0.381620651,133136.0525,0.495100943,0.328441075,0.841173026,103.4909315,0.422453334
-8.399442269,0.09683747,1.07e-06,338916.0983,0.256140119,0.227697392,0.533386808,167.7155576,0.067524554
-9.78480269,0.099637492,0.204401998,263108.1142,0.527329736,0.058164938,0.535690217,127.021399,0.576161218
-10.80666263,0.112129204,0.018223073,260570.1574,0.61292147,0.269735737,0.622802275,107.3777125,0.059699365
-10.92696776,0.118077767,0.219462713,213800.0019,0.67927631,0.295302457,0.441580919,145.9243518,0.579881805
-5.467245484,0.107882628,1.07e-06,143920.4679,0.334307476,0.496960278,0.658579375,101.9737333,5.36e-06
-10.63325635,0.0235,0.128858314,187801.5237,0.0256,0.300968901,0.573853015,152.1304303,0.046492004
-2.959250271,0.0235,1.07e-06,179878.801,0.437673898,0.207377496,0.659112339,159.33671,0.597053786
-5.359539425,0.105516266,0.221429038,218712.4994,0.978,0.108858241,0.738758627,170.3382631,0.538910464
-1.357,0.104279467,0.239651415,209426.0194,0.978,0.147551904,0.543187939,61.88260143,0.4813895
-2.496913841,0.239196024,1.07e-06,240397.3364,0.475433771,0.154576166,0.737754261,75.82399624,0.005215063
-16.64347342,0.039133617,0.290623677,129433.5697,0.741601398,0.453825016,0.673138664,106.7328245,0.615598471
-13.04758228,0.086747098,0.111699827,187755.2901,0.466459373,0.0243,0.385242568,106.9771771,0.14854318
-9.320809497,0.0235,0.012886023,301131.6774,0.944253948,0.269842824,0.735491576,129.7746828,0.407284334
-12.61869594,0.097702434,0.323786419,212963.4452,0.621957933,0.213792255,0.952555273,150.9931006,0.265254143
-7.173476504,0.0235,0.043339793,228081.756,0.86341056,0.160654247,0.676835821,114.0594719,5.36e-06
-17.11284012,0.137722173,0.144388312,209630.3765,0.349905302,0.295108785,0.815020973,93.66067391,0.50426666
-5.99274237,0.048177706,0.10063841,207927.1907,0.471552298,0.074356987,0.740120289,179.9668604,0.550704715
-11.23575679,0.049753446,0.023599568,157652.8598,0.2591373,0.0243,0.369590224,66.5278656,0.450438329
-6.636252688,0.0235,1.07e-06,184236.7675,0.402497374,0.0243,0.703111927,68.6699528,0.511322047
-5.675417517,0.031536426,0.281701569,198054.7553,0.0256,0.31551298,0.816251003,104.8056199,0.453633689
-1.357,0.0235,1.07e-06,240709.3047,0.732173535,0.109560425,0.56914981,140.9736155,0.484100949
-5.390365482,0.105023712,1.07e-06,221805.8588,0.679882376,0.030056523,0.70654877,100.2730495,0.355626671
-23.02304323,0.140051633,0.289651519,373342.8074,0.351005607,0.496622321,0.592041533,111.4271268,0.933352853
-3.637172408,0.046040009,0.120383716,229655.3511,0.532201985,0.173095475,0.291698677,79.84938687,0.484975783
-5.527817108,0.037977784,0.105187625,220556.9255,0.610594387,0.0243,0.522339883,100.816116,0.617697462
-1.866948694,0.169169236,1.07e-06,281905.1465,0.610562987,0.0243,0.420005353,65.965432,0.330275409
-18.93848222,0.0235,0.075285474,208794.3724,0.231740977,0.28930823,0.819050292,179.9785054,0.242411139
