AudioLoudness,VocalContent,InstrumentalScore,TrackDurationMs,Energy
-12.68781116,0.0235,1.07e-06,206934.9219,0.148666667
-6.501488445,0.169038203,1.07e-06,353967.6009,0.727
-9.244651539,0.0235,0.079150629,110392.8838,0.1218
-1.662210293,0.0235,0.339158212,276801.7025,0.608
-6.1250641,0.104961569,1.07e-06,241678.0268,0.8408
-11.54722278,0.0235,0.245295935,306309.3406,0.315266667
-9.877475709,0.188334778,0.020706696,265730.6575,0.5422
-6.612729837,0.115707701,0.090529983,128813.8937,0.6242
-9.051770142,0.063578145,0.033162642,208886.9012,0.174933333
-8.789241767,0.0235,1.07e-06,144387.2853,0.321466667
-4.391002648,0.102940886,1.07e-06,148488.0012,0.214333333
-11.8594326,0.10421627,0.077296439,223208.2391,0.818533333
-11.8901523,0.140118472,0.01452634,376221.0274,0.905933333
-9.266386765,0.115966891,1.07e-06,168149.4084,0.924266667
-14.84351058,0.0235,0.03661763,126037.2436,0.071066667
-5.370448133,0.080800208,0.043852861,175748.3465,0.847733333
-1.357,0.100587683,1.07e-06,245499.2213,0.874133333
-9.591209751,0.093369291,0.069856774,222747.4058,0.1474
-4.602622192,0.030525114,0.261270276,183322.2979,0.4438
-17.09963497,0.0235,0.036392933,425280.089,0.365333333
-17.56343838,0.0235,0.010883536,169805.6032,0.253066667
-10.93100992,0.037037603,0.033016876,295313.2898,0.673333333
-7.067597199,0.0235,0.095182709,310314.3789,0.469933333
-1.357,0.118719584,1.07e-06,174673.3523,0.280066667
-5.287944627,0.058178019,1.07e-06,200372.8031,0.5362
-8.269927107,0.048348873,1.07e-06,286197.6582,0.304666667
-13.32549749,0.0235,0.282825475,200099.5008,0.2578
-1.357,0.067006219,0.076316501,251429.6691,0.869933333
-7.494949082,0.193965382,1.07e-06,160826.2831,0.954466667
-16.99844799,0.0235,1.07e-06,224046.9289,0.05
-12.20487984,0.088457909,0.031250819,281507.2217,0.056
-11.30400539,0.025555675,1.07e-06,260916.6302,0.6522
-15.85614818,0.094208588,0.080339872,283064.1084,0.560666667
-4.743874901,0.090096478,0.281042775,186183.496,0.7558
-9.646947929,0.0235,1.07e-06,300342.546,0.651
-1.357,0.066432036,0.046121935,241677.2796,0.0806
